321	x (latin capital letter l with bar - 023D)|x (latin letter small capital l with stroke - 1D0C)|x (latin capital letter l with middle tilde - 2C62)|x (latin capital letter l with high stroke - A748)
322	* Polish, Sorbian, Iñupiaq, ...|* also used for Latin-based orthographies for Belarusian and Ukrainian|x (latin small letter l with bar - 019A)|x (latin small letter l with middle tilde - 026B)
323	: 004E 0301
324	* Polish, ...|: 006E 0301
325	: 004E 0327
326	* Latvian|* despite their names, this pair of characters should normally be displayed with a comma below|: 006E 0327
327	: 004E 030C
328	* Czech, Slovak|: 006E 030C
329	= latin small letter apostrophe n (1.0)|* this character is deprecated and its use is strongly discouraged|* Afrikaans|* legacy compatibility character for ISO/IEC 6937|* uppercase is 02BC 004E|# 02BC 006E
330	* glyph may also have appearance of large form of the small letter|x (latin capital letter n with long right leg - 0220)|x (latin capital letter n with descender - A790)
331	= engma, angma|* Sami, Mende, IPA, ...|* velar nasal, nasalization|x (latin small letter n with long right leg - 019E)|x (latin small letter n with palatal hook - 1D87)|x (latin small letter n with descender - A791)
332	: 004F 0304
333	* Latvian, Latin, ...|: 006F 0304
334	: 004F 0306
335	* Latin|: 006F 0306
336	: 004F 030B
337	* Hungarian|: 006F 030B
339	= ethel (from Old English eðel)|* French, IPA, Old Icelandic, Old English, ...|x (latin small letter ae - 00E6)|x (latin letter small capital oe - 0276)|x (latin small letter turned oe - 1D14)|x (modifier letter small ligature oe - A7F9)|x (latin small letter inverted oe - AB40)|x (latin small letter open oe - AB62)
340	: 0052 0301
341	* Slovak, ...|: 0072 0301
342	: 0052 0327
343	* Livonian|* despite their names, this pair of characters should normally be displayed with a comma below|: 0072 0327
344	: 0052 030C
345	* Czech, ...|: 0072 030C
346	: 0053 0301
347	* Polish, Indic transliteration, ...|: 0073 0301
348	: 0053 0302
349	* Esperanto|: 0073 0302
350	: 0053 0327
351	* Turkish, Azerbaijani, ...|* the character 0219 should be used instead for Romanian|x (latin small letter s with comma below - 0219)|: 0073 0327
352	: 0053 030C
353	* Czech, Estonian, Finnish, Slovak, and many other languages|: 0073 030C
354	: 0054 0327
355	* Semitic transliteration, ...|* the character 021B should be used instead for Romanian|x (latin small letter t with comma below - 021B)|: 0074 0327
356	* the form using caron/hacek is preferred in all contexts|: 0054 030C
357	* Czech, Slovak|* the form using apostrophe is preferred in typesetting|: 0074 030C
359	* Sami|x (latin small letter t with middle tilde - 1D75)
360	: 0055 0303
361	* Greenlandic (old orthography), Kikuyu|: 0075 0303
362	: 0055 0304
363	* Latvian, Lithuanian, Latin, ...|: 0075 0304
364	: 0055 0306
365	* Latin, Esperanto, ...|: 0075 0306
366	: 0055 030A
367	* Czech, ...|: 0075 030A
368	: 0055 030B
369	* Hungarian|: 0075 030B
370	: 0055 0328
371	* Lithuanian|: 0075 0328
372	: 0057 0302
373	* Welsh|: 0077 0302
374	: 0059 0302
375	* Welsh|: 0079 0302
376	* French, Igbo|* lowercase is 00FF|: 0059 0308
377	: 005A 0301
378	* Polish, ...|: 007A 0301
379	: 005A 0307
